"","id","ventas"
"10673",380985,139.7196
"10674",380988,2148.171
"10675",381006,208.5696
"10676",381009,778.6272
"10677",381032,481.7154
"10678",381036,449.9016
"10679",381046,442.17
"10680",381053,505.2264
"10681",381073,272.187
"10682",381090,89.4234
"10683",381093,1062.3912
"10684",381095,190.9746
"10685",381104,481.491
"10686",381109,279.9594
"10687",381114,596.8326
"10688",381115,614.2746
"10689",381128,264.8328
"10690",381129,641.121
"10691",381149,657.8898
"10692",381158,212.3742
"10693",381159,779.7696
"10694",381182,140.0562
"10695",381183,109.9254
"10696",381201,720.5076
"10697",381227,161.1702
"10698",381233,611.7348
"10699",381239,186.9966
"10700",381247,118.4526
"10701",381256,203.3982
"10702",381296,458.898
"10703",381303,662.2146
"10704",381321,279.8778
"10705",381325,239.8632
"10706",381331,568.1196
"10707",381346,253.9494
"10708",381348,374.0238
"10709",381353,225.1038
"10710",381360,454.0326
"10711",381383,262.3746
"10712",381384,180.0504
"10713",381410,243.1068
"10714",381427,1418.2692
"10715",381429,603.789
"10716",381430,156.5598
"10717",381434,86.8428
"10718",381445,160.6704
"10719",381460,151.8474
"10720",381470,384.5706
"10721",381494,474.7998
"10722",381503,168.249
"10723",381516,113.1996
"10724",381526,468.2616
"10725",381531,272.2278
"10726",381567,129.7848
"10727",381572,1512.201
"10728",381605,219.6366
"10729",381614,401.1558
"10730",381615,335.478
"10731",381619,133.5792
"10732",381657,173.9406
"10733",381664,91.7694
"10734",381668,278.7864
"10735",381678,685.593
"10736",381679,243.5964
"10737",381686,111.1086
"10738",381687,277.5012
"10739",381728,92.055
"10740",381738,562.7442
"10741",381767,544.7106
"10742",381774,530.9814
"10743",381775,334.3968
"10744",381781,241.8624
"10745",381789,508.7454
"10746",381818,592.2936
"10747",381824,5423.8704
"10748",381827,636.7146
"10749",381830,152.2554
"10750",381831,231.9174
"10751",381851,137.2104
"10752",381862,228.939
"10753",381871,691.9986
"10754",381873,96.3594
"10755",381877,382.7652
"10756",381888,214.0776
"10757",381908,167.076
"10758",381910,928.7508
"10759",381960,49.8066
"10760",381972,361.8144
"10761",381977,402.5634
"10762",381985,157.6104
"10763",381990,271.9116
"10764",381991,977.517
"10765",382012,104.4378
"10766",382019,105.7638
"10767",382021,112.1898
"10768",382032,172.4922
"10769",382034,204.4794
"10770",382043,218.5962
"10771",382045,475.7178
"10772",382065,2955.1746
"10773",382077,1024.0086
"10774",382108,1191.3702
"10775",382121,274.4922
"10776",382122,120.7068
"10777",382141,801.7506
"10778",382155,191.3826
"10779",382169,231.6114
"10780",382178,119.6562
"10781",382190,245.2794
"10782",382193,269.3718
"10783",382194,455.7258
"10784",382230,117.7488
"10785",382258,2744.8506
"10786",382261,693.3246
"10787",382291,83.6298
"10788",382305,559.0314
"10789",382322,304.8066
"10790",382334,53.601
"10791",382342,761.9196
"10792",382345,197.1354
"10793",382355,450.3096
"10794",382356,326.5224
"10795",382392,232.2336
"10796",382402,177.2964
"10797",382407,382.8672
"10798",382416,262.8132
"10799",382426,62.3934
"10800",382447,187.1802
"10801",382474,427.7982
"10802",382478,268.6272
"10803",382487,205.2852
"10804",382519,269.892
"10805",382527,339.4866
"10806",382530,497.148
"10807",382539,122.8998
"10808",382540,1482.8148
"10809",382550,380.7354
"10810",382570,438.7326
"10811",382585,293.8212
"10812",382590,462.825
"10813",382603,940.797
"10814",382604,333.3768
"10815",382625,462.315
"10816",382630,198.2268
"10817",382631,163.761
"10818",382634,1049.5902
"10819",382638,277.7562
"10820",382662,369.8724
"10821",382681,1744.0776
"10822",382682,567.8238
"10823",382685,481.8276
"10824",382700,873.477
"10825",382702,287.1198
"10826",382713,240.2916
"10827",382723,487.8558
"10828",382739,215.1792
"10829",382742,268.6272
"10830",382751,126.6738
"10831",382774,320.5656
"10832",382777,85.8534
"10833",382786,153.1122
"10834",382790,831.6672
"10835",382813,97.6956
"10836",382832,137.5878
"10837",382833,103.9176
"10838",382838,209.151
"10839",382839,320.3718
"10840",382846,55.5798
"10841",382894,353.5116
"10842",382895,826.1592
"10843",382896,106.6614
"10844",382902,119.5134
"10845",382907,301.6956
"10846",382918,196.146
"10847",382919,144.228
"10848",382935,120.3294
"10849",382940,395.7192
"10850",382942,213.7614
"10851",382950,422.6778
"10852",382967,245.6262
"10853",382973,251.5422
"10854",382982,77.877
"10855",382989,786.4302
"10856",383015,462.825
"10857",383052,228.174
"10858",383071,104.8458
"10859",383076,113.1384
"10860",383080,1111.5654
"10861",383089,127.0104
"10862",383110,2145.417
"10863",383119,288.6702
"10864",383123,208.1616
"10865",383144,186.0378
"10866",383152,117.8916
"10867",383165,146.9616
"10868",383171,102.5202
"10869",383173,675.9642
"10870",383180,56.1204
"10871",383188,268.6068
"10872",383197,348.483
"10873",383215,166.413
"10874",383224,389.946
"10875",383235,479.553
"10876",383244,408.9384
"10877",383246,776.9034
"10878",383249,527.7888
"10879",383274,195.9318
"10880",383279,457.6128
"10881",383284,191.097
"10882",383286,582.0018
"10883",383290,206.1726
"10884",383301,292.1586
"10885",383319,149.7156
"10886",383325,212.7924
"10887",383339,1436.0478
"10888",383346,134.2626
"10889",383350,178.8876
"10890",383352,802.842
"10891",383357,102.408
"10892",383361,276.267
"10893",383364,345.678
"10894",383386,422.2494
"10895",383411,268.4844
"10896",383413,425.8092
"10897",383421,789.7248
"10898",383424,193.6164
"10899",383433,973.6818
"10900",383439,302.2362
"10901",383467,432.2658
"10902",383512,118.5954
"10903",383521,251.6952
"10904",383525,202.9086
"10905",383544,268.0764
"10906",383547,204.3162
"10907",383562,211.752
"10908",383570,432.4392
"10909",383578,161.9658
"10910",383617,2635.68
"10911",383642,797.3952
"10912",383682,205.1628
"10913",383693,771.9972
"10914",383699,446.2296
"10915",383705,74.664
"10916",383716,520.4142
"10917",383724,502.6662
"10918",383730,289.8942
"10919",383734,731.2278
"10920",383738,625.7088
"10921",383758,769.998
"10922",383803,188.0472
"10923",383807,127.2348
"10924",383810,200.2974
"10925",383812,78.6318
"10926",383814,331.6122
"10927",383841,86.2716
"10928",383867,129.8766
"10929",383868,181.6212
"10930",383875,314.415
"10931",383925,298.3806
"10932",383927,596.649
"10933",383931,406.6638
"10934",383961,165.5256
"10935",383980,279.531
"10936",383985,418.1082
"10937",383998,149.7564
"10938",384010,779.4228
"10939",384011,52.8258
"10940",384013,200.8584
"10941",384043,1947.3024
"10942",384048,582.063
"10943",384050,139.0566
"10944",384051,225.3486
"10945",384052,196.2786
"10946",384053,208.029
"10947",384064,75.0006
"10948",384070,471.8826
"10949",384075,841.9998
"10950",384084,186.9864
"10951",384086,210.5178
"10952",384090,1302.5094
"10953",384099,320.5656
"10954",384130,392.088
"10955",384136,133.314
"10956",384162,421.668
"10957",384168,116.586
"10958",384169,310.4472
"10959",384171,363.171
"10960",384186,450.381
"10961",384256,93.8808
"10962",384274,151.4598
"10963",384283,469.8426
"10964",384287,55.3044
"10965",384298,553.7274
"10966",384310,602.2182
"10967",384327,136.4964
"10968",384329,148.4712
"10969",384341,145.0644
"10970",384354,252.6132
"10971",384366,586.959
"10972",384372,883.269
"10973",384375,337.5486
"10974",384383,214.1694
"10975",384384,681.8904
"10976",384393,173.502
"10977",384396,318.0564
"10978",384398,609.399
"10979",384404,206.3154
"10980",384417,108.0486
"10981",384427,342.8424
"10982",384429,502.3092
"10983",384431,390.048
"10984",384435,378.573
"10985",384439,116.6982
"10986",384484,177.3372
"10987",384499,488.733
"10988",384525,105.8658
"10989",384530,670.905
"10990",384535,356.9694
"10991",384588,358.5912
"10992",384589,313.956
"10993",384602,127.7652
"10994",384606,276.2976
"10995",384616,169.065
"10996",384625,1437.4044
"10997",384632,1090.992
"10998",384638,557.5524
"10999",384645,969.2346
"11000",384661,56.2836
"11001",384682,83.6502
"11002",384689,74.2764
"11003",384697,131.3964
"11004",384723,312.7728
"11005",384730,175.2462
"11006",384748,409.5198
"11007",384756,256.7646
"11008",384778,255.2958
"11009",384796,82.518
"11010",384815,209.8344
"11011",384822,510.4794
"11012",384829,245.1468
"11013",384835,170.1972
"11014",384853,165.1482
"11015",384860,92.0652
"11016",384862,193.6164
"11017",384877,514.8144
"11018",384891,501.585
"11019",384903,362.9976
"11020",384930,350.2068
"11021",384946,305.7552
"11022",384955,161.6088
"11023",384990,204.5304
"11024",384997,382.9182
"11025",385005,98.6034
"11026",385006,201.7356
"11027",385012,1286.6382
"11028",385023,475.371
"11029",385025,124.134
"11030",385027,203.5818
"11031",385044,307.0404
"11032",385058,142.8816
"11033",385064,603.534
"11034",385069,332.5608
"11035",385080,410.4582
"11036",385101,483.633
"11037",385104,962.3802
"11038",385110,87.8934
"11039",385112,111.5676
"11040",385122,505.2366
"11041",385123,654.381
"11042",385124,188.6388
"11043",385130,608.94
"11044",385148,183.3756
"11045",385158,455.9094
"11046",385169,534.9492
"11047",385186,122.8182
"11048",385206,325.3494
"11049",385222,385.356
"11050",385226,85.221
"11051",385239,361.182
"11052",385253,460.3974
"11053",385258,201.7356
"11054",385262,397.5246
"11055",385267,160.395
"11056",385277,261.8136
"11057",385292,176.8068
"11058",385305,196.2276
"11059",385312,198.39
"11060",385318,523.668
"11061",385327,234.4674
"11062",385330,151.674
"11063",385362,1025.865
"11064",385374,179.9892
"11065",385387,171.207
"11066",385400,148.1652
"11067",385404,270.5652
"11068",385428,549.4026
"11069",385432,118.8912
"11070",385463,676.158
"11071",385472,834.5844
"11072",385503,119.8602
"11073",385519,115.5558
"11074",385530,132.9672
"11075",385531,101.4594
"11076",385533,96.0228
"11077",385539,143.5854
"11078",385556,268.8108
"11079",385562,1211.4744
"11080",385563,415.0176
"11081",385564,119.1462
"11082",385566,118.9014
"11083",385570,200.9298
"11084",385583,114.9336
"11085",385584,139.3524
"11086",385585,215.8116
"11087",385589,693.5184
"11088",385600,228.4188
"11089",385641,192.5454
"11090",385643,107.6406
"11091",385660,1350.786
"11092",385667,130.6008
"11093",385673,120.3396
"11094",385676,699.9954
"11095",385697,141.9126
"11096",385719,82.518
"11097",385751,106.3146
"11098",385761,881.943
"11099",385763,91.1574
"11100",385768,171.4008
"11101",385770,330.9186
"11102",385789,473.8002
"11103",385798,166.6068
"11104",385858,213.7716
"11105",385863,277.2972
"11106",385881,168.1572
"11107",385889,1040.3286
"11108",385894,201.2154
"11109",385915,853.1994
"11110",385942,103.7748
"11111",385981,249.6756
"11112",385988,371.4126
"11113",385989,2640.678
"11114",385993,254.9082
"11115",386012,788.7558
"11116",386013,141.9024
"11117",386024,160.7112
"11118",386040,258.1824
"11119",386043,368.373
"11120",386058,194.463
"11121",386060,505.5426
"11122",386061,418.965
"11123",386062,902.2818
"11124",386078,445.893
"11125",386084,760.6242
"11126",386119,936.87
"11127",386136,138.0978
"11128",386197,270.1878
"11129",386223,1446.7986
"11130",386251,153.765
"11131",386268,591.855
"11132",386331,349.656
"11133",386332,462.4068
"11134",386340,273.4314
"11135",386343,125.0724
"11136",386349,585.7758
"11137",386353,66.9528
"11138",386366,512.1318
"11139",386371,252.6438
"11140",386376,116.841
"11141",386378,187.5678
"11142",386387,253.827
"11143",386406,368.1894
"11144",386407,69.4212
"11145",386418,442.9758
"11146",386425,202.1844
"11147",386465,513.06
"11148",386470,231.1218
"11149",386486,303.858
"11150",386492,511.326
"11151",386530,407.796
"11152",386545,92.259
"11153",386546,546.3936
"11154",386550,83.6604
"11155",386595,228.6942
"11156",386602,227.9394
"11157",386623,231.4482
"11158",386636,574.3722
"11159",386669,80.8248
"11160",386683,952.4352
"11161",386685,226.389
"11162",386711,1069.5618
"11163",386728,178.9284
"11164",386733,41.6772
"11165",386734,835.9716
"11166",386735,272.2176
"11167",386747,630.666
"11168",386759,390.864
"11169",386769,224.043
"11170",386777,49.1028
"11171",386782,630.615
"11172",386794,184.9872
"11173",386802,130.2438
"11174",386810,206.754
"11175",386811,347.8812
"11176",386817,1849.4028
"11177",386831,149.6238
"11178",386833,430.7358
"11179",386845,315.4962
"11180",386855,202.2048
"11181",386861,304.4904
"11182",386868,213.8634
"11183",386878,261.9156
"11184",386880,189.9138
"11185",386900,268.1172
"11186",386927,115.8312
"11187",386934,103.173
"11188",386942,177.3168
"11189",386950,451.7784
"11190",386960,438.7326
"11191",386987,159.2322
"11192",386991,114.7296
"11193",387016,222.5538
"11194",387022,131.2638
"11195",387027,166.8924
"11196",387066,331.2042
"11197",387080,150.7764
"11198",387102,88.0668
"11199",387106,189.72
"11200",387109,299.5638
"11201",387119,131.7738
"11202",387143,1884.3684
"11203",387145,1042.6542
"11204",387158,371.8512
"11205",387174,1614.2826
"11206",387177,832.1874
"11207",387197,181.3968
"11208",387213,187.0884
"11209",387216,155.1114
"11210",387218,195.0342
"11211",387243,134.3238
"11212",387244,336.0084
"11213",387254,203.2248
"11214",387263,257.499
"11215",387282,473.9328
"11216",387291,724.863
"11217",387294,322.8708
"11218",387301,387.039
"11219",387302,245.3814
"11220",387306,350.4822
"11221",387307,484.806
"11222",387312,185.895
"11223",387317,380.0622
"11224",387323,86.8224
"11225",387327,642.7122
"11226",387334,189.3426
"11227",387357,171.1458
"11228",387372,201.1644
"11229",387386,324.9516
"11230",387387,754.1166
"11231",387406,180.1014
"11232",387411,188.802
"11233",387415,237.3744
"11234",387424,185.4156
"11235",387429,160.5582
"11236",387447,224.2878
"11237",387455,364.2624
"11238",387462,344.1582
"11239",387470,154.3566
"11240",387474,176.0928
"11241",387496,308.7234
"11242",387507,865.8168
"11243",387508,113.3526
"11244",387552,91.137
"11245",387557,226.8888
"11246",387560,58.5174
"11247",387561,808.35
"11248",387563,162.9552
"11249",387570,1033.9026
"11250",387578,127.7142
"11251",387615,160.4256
"11252",387639,115.872
"11253",387648,432.1434
"11254",387649,539.4678
"11255",387660,433.9386
"11256",387678,150.4602
"11257",387699,372.351
"11258",387702,167.0352
"11259",387707,331.9998
"11260",387708,131.5188
"11261",387724,232.968
"11262",387748,252.9192
"11263",387762,235.2528
"11264",387779,346.8204
"11265",387783,266.3322
"11266",387785,100.3782
"11267",387787,406.878
"11268",387825,193.0146
"11269",387831,472.5354
"11270",387839,1472.319
"11271",387844,240.4242
"11272",387861,340.4046
"11273",387866,209.2734
"11274",387875,6505.5804
"11275",387903,481.4094
"11276",387916,79.3662
"11277",387928,166.719
"11278",387942,231.0912
"11279",387943,609.2052
"11280",387946,593.9256
"11281",387949,87.9138
"11282",387978,426.5538
"11283",387985,607.7058
"11284",387988,224.0328
"11285",387996,372.8508
"11286",388026,95.1354
"11287",388035,353.8482
"11288",388041,464.1102
"11289",388043,50.4288
"11290",388060,527.2278
"11291",388094,140.6988
"11292",388098,611.2554
"11293",388131,378.9096
"11294",388134,330.888
"11295",388150,463.5696
"11296",388152,86.2206
"11297",388153,410.0502
"11298",388156,138.9954
"11299",388168,89.9436
"11300",388174,92.7588
"11301",388177,106.7124
"11302",388187,112.9242
"11303",388195,245.6976
"11304",388203,294.2904
"11305",388205,707.9412
"11306",388208,160.5378
"11307",388238,181.458
"11308",388240,247.35
"11309",388243,565.6512
"11310",388252,892.5102
"11311",388262,110.6394
"11312",388269,387.2532
"11313",388275,172.8492
"11314",388283,80.6616
"11315",388295,180.9888
"11316",388303,79.2846
"11317",388331,470.7708
"11318",388341,1156.935
"11319",388346,210.477
"11320",388359,52.2036
"11321",388366,91.3308
"11322",388371,201.8682
"11323",388380,441.2418
"11324",388410,444.363
"11325",388420,381.6942
"11326",388422,221.697
"11327",388426,114.291
"11328",388466,1443.0144
"11329",388473,1067.838
"11330",388481,139.6686
"11331",388508,405.4092
"11332",388509,147.0738
"11333",388511,516.222
"11334",388517,1342.5648
"11335",388548,103.6218
"11336",388563,554.421
"11337",388567,60.8532
"11338",388570,154.3056
"11339",388578,669.2934
"11340",388582,284.4372
"11341",388599,86.5164
"11342",388607,317.7708
"11343",388611,778.6272
"11344",388613,406.3068
"11345",388636,176.4192
"11346",388648,205.3872
"11347",388685,423.6876
"11348",388689,227.7966
"11349",388701,340.476
"11350",388721,233.0496
"11351",388722,255.0714
"11352",388730,431.7966
"11353",388738,59.313
"11354",388754,411.927
"11355",388756,169.065
"11356",388761,351.2268
"11357",388763,1401.0108
"11358",388775,787.2054
"11359",388806,616.8246
"11360",388834,410.04
"11361",388836,175.5216
"11362",388838,365.6802
"11363",388845,135.0786
"11364",388848,109.9662
"11365",388857,541.722
"11366",388860,692.7738
"11367",388861,962.7168
"11368",388870,1013.319
"11369",388888,364.14
"11370",388897,153.153
"11371",388905,284.9982
"11372",388906,152.8062
"11373",388911,761.481
"11374",388913,292.4442
"11375",388916,617.1612
"11376",388918,642.8652
"11377",388930,378.624
"11378",388991,117.8916
"11379",388997,218.3004
"11380",389044,376.3698
"11381",389054,129.6726
"11382",389055,360.7638
"11383",389059,230.8668
"11384",389089,77.7342
"11385",389091,570.792
"11386",389102,129.5706
"11387",389117,228.9798
"11388",389120,81.2226
"11389",389145,379.0116
"11390",389155,159.3444
"11391",389159,251.1036
"11392",389163,184.2528
"11393",389170,169.371
"11394",389175,97.512
"11395",389200,426.5742
"11396",389240,109.5276
"11397",389256,532.2156
"11398",389258,134.6196
"11399",389266,111.2106
"11400",389272,53.9886
"11401",389278,159.0792
"11402",389287,770.7936
"11403",389294,569.7108
"11404",389295,105.2538
"11405",389301,366.0576
"11406",389306,332.9382
"11407",389316,519.9654
"11408",389349,550.4226
"11409",389351,352.0632
"11410",389365,1447.3902
"11411",389384,151.929
"11412",389400,131.8146
"11413",389403,917.592
"11414",389404,219.2388
"11415",389423,205.8258
"11416",389434,281.3976
"11417",389450,429.0222
"11418",389454,118.7178
"11419",389473,1020.51
"11420",389483,2330.6286
"11421",389493,144.9216
"11422",389496,68.6256
"11423",389500,269.127
"11424",389502,358.5096
"11425",389514,1007.8722
"11426",389529,327.4404
"11427",389536,308.5704
"11428",389550,351.4716
"11429",389560,123.0426
"11430",389564,93.4932
"11431",389584,904.7094
"11432",389594,115.0764
"11433",389602,178.2552
"11434",389615,251.6544
"11435",389619,255.7038
"11436",389631,134.7828
"11437",389633,219.9018
"11438",389634,314.5374
"11439",389643,127.9896
"11440",389666,312.4464
"11441",389703,154.1118
"11442",389705,591.2124
"11443",389713,286.0998
"11444",389736,210.0384
"11445",389748,203.286
"11446",389763,1352.3976
"11447",389767,425.0136
"11448",389770,91.6776
"11449",389772,134.6196
"11450",389782,197.0844
"11451",389791,85.578
"11452",389795,638.979
"11453",389806,890.511
"11454",389813,362.7732
"11455",389821,203.8878
"11456",389828,89.1276
"11457",389833,974.2224
"11458",389852,186.1704
"11459",389853,223.0638
"11460",389867,888.9198
"11461",389874,140.3622
"11462",389879,246.7074
"11463",389882,100.0212
"11464",389888,328.134
"11465",389889,370.974
"11466",389895,669.5892
"11467",389897,8035.0908
"11468",389898,1034.3922
"11469",389904,136.9962
"11470",389923,443.0268
"11471",389941,488.937
"11472",389950,222.3498
"11473",389986,454.002
"11474",389989,534.8064
"11475",389992,605.6352
"11476",389999,124.083
"11477",390020,551.667
"11478",390034,314.6394
"11479",390050,84.3744
"11480",390053,151.0314
"11481",390066,102.3672
"11482",390071,133.8036
"11483",390094,391.2006
"11484",390095,597.2304
"11485",390106,1325.2758
"11486",390119,243.7188
"11487",390120,158.5386
"11488",390159,76.0512
"11489",390171,391.3944
"11490",390172,219.1878
"11491",390188,389.385
"11492",390194,266.2506
"11493",390203,49.8678
"11494",390217,185.3646
"11495",390226,195.5748
"11496",390231,758.2986
"11497",390234,415.548
"11498",390237,1439.8932
"11499",390245,175.797
"11500",390248,165.1788
"11501",390250,224.0328
"11502",390265,167.7288
"11503",390267,345.6882
"11504",390309,291.1182
"11505",390312,509.6022
"11506",390325,199.7976
"11507",390346,1224.1938
"11508",390364,406.368
"11509",390370,380.307
"11510",390373,173.7672
"11511",390385,701.3622
"11512",390388,415.956
"11513",390395,257.2746
"11514",390406,221.085
"11515",390418,317.6892
"11516",390422,207.8352
"11517",390437,147.7878
"11518",390449,96.9204
"11519",390454,174.471
"11520",390455,3119.5272
"11521",390456,232.0908
"11522",390457,204.8466
"11523",390477,104.7744
"11524",390498,437.4984
"11525",390521,124.542
"11526",390530,300.2166
"11527",390540,197.1762
"11528",390557,251.2566
"11529",390564,592.4874
"11530",390587,240.2202
"11531",390608,133.9056
"11532",390629,207.1212
"11533",390642,123.1242
"11534",390678,713.3982
"11535",390683,210.6402
"11536",390715,147.7368
"11537",390731,912.645
"11538",390732,142.4124
"11539",390761,256.2852
"11540",390772,119.5134
"11541",390774,83.3136
"11542",390775,125.1744
"11543",390789,530.8794
"11544",390795,737.0316
"11545",390799,162.1086
"11546",390805,163.3836
"11547",390809,435.0606
"11548",390822,418.0572
"11549",390830,135.7416
"11550",390833,438.6408
"11551",390834,161.7516
"11552",390835,177.7758
"11553",390843,494.2104
"11554",390847,151.6026
"11555",390870,2236.4214
"11556",390876,244.9836
"11557",390883,910.7886
"11558",390906,165.24
"11559",390909,313.7622
"11560",390925,242.0562
"11561",390958,365.3946
"11562",390981,1136.5962
"11563",390993,207.3864
"11564",390994,486.1626
"11565",391001,130.8048
"11566",391004,397.851
"11567",391011,371.1474
"11568",391046,415.6296
"11569",391049,1060.6776
"11570",391050,409.887
"11571",391051,165.0564
"11572",391054,380.0316
"11573",391060,1755.471
"11574",391073,346.5144
"11575",391078,722.8026
"11576",391089,129.846
"11577",391090,661.8066
"11578",391108,124.44
"11579",391122,213.4554
"11580",391149,720.732
"11581",391153,160.1094
"11582",391163,152.9082
"11583",391170,268.668
"11584",391171,127.194
"11585",391180,215.4444
"11586",391196,84.15
"11587",391202,324.1866
"11588",391208,95.5332
"11589",391231,428.3796
"11590",391250,418.9242
"11591",391260,361.1004
"11592",391273,1211.1174
"11593",391275,716.2542
"11594",391296,303.3786
"11595",391304,190.7094
"11596",391305,191.352
"11597",391308,715.683
"11598",391310,158.2122
"11599",391321,341.8428
"11600",391333,322.9422
"11601",391334,372.8406
"11602",391337,232.1214
"11603",391341,307.173
"11604",391396,428.0226
"11605",391423,765.6426
"11606",391432,213.2922
"11607",391453,552.0342
"11608",391457,240.8934
"11609",391463,548.6376
"11610",391502,137.5368
"11611",391505,87.924
"11612",391514,126.6228
"11613",391518,238.0578
"11614",391532,3670.0212
"11615",391536,303.5214
"11616",391537,354.9804
"11617",391540,362.202
"11618",391541,171.6864
"11619",391588,62.3628
"11620",391592,340.8228
"11621",391594,546.3324
"11622",391601,1416.2598
"11623",391603,132.8448
"11624",391622,811.1244
"11625",391634,216.24
"11626",391637,804.0252
"11627",391638,515.865
"11628",391642,838.7868
"11629",391652,626.484
"11630",391662,156.7026
"11631",391666,241.2912
"11632",391675,152.133
"11633",391700,223.8288
"11634",391709,365.7414
"11635",391718,370.0254
"11636",391727,643.2834
"11637",391757,301.6038
"11638",391759,152.7348
"11639",391774,258.9678
"11640",391780,489.5388
"11641",391785,94.146
"11642",391786,149.5422
"11643",391803,197.1252
"11644",391806,109.7112
"11645",391808,356.6634
"11646",391815,297.483
"11647",391854,131.3352
"11648",391883,961.4418
"11649",391896,249.645
"11650",391909,67.4424
"11651",391923,211.242
"11652",391927,323.4522
"11653",391933,284.8146
"11654",391954,197.6862
"11655",391971,102.0102
"11656",391974,140.7702
"11657",391985,68.9724
"11658",391988,208.6512
"11659",392000,348.2484
"11660",392008,468.282
"11661",392015,420.6276
"11662",392020,861.492
"11663",392025,148.7568
"11664",392027,210.426
"11665",392051,722.2416
"11666",392052,1109.4642
"11667",392054,207.111
"11668",392058,443.9244
"11669",392060,330.378
"11670",392065,596.0574
"11671",392066,453.0126
"11672",392070,137.2104
"11673",392071,1016.0832
"11674",392088,123.3792
"11675",392094,240.4548
"11676",392096,288.1296
"11677",392105,192.7494
"11678",392113,251.3076
"11679",392118,101.9082
"11680",392119,78.7338
"11681",392123,148.8792
"11682",392137,189.4548
"11683",392142,182.9574
"11684",392151,338.3544
"11685",392158,198.2676
"11686",392203,562.836
"11687",392205,49.6434
"11688",392221,750.21
"11689",392223,203.4186
"11690",392225,214.5978
"11691",392257,1197.1944
"11692",392263,81.8754
"11693",392268,444.6792
"11694",392276,100.1436
"11695",392292,346.137
"11696",392321,403.1652
"11697",392339,388.8138
"11698",392355,101.2656
"11699",392359,633.42
"11700",392368,407.1024
"11701",392378,150.2766
"11702",392382,97.9302
"11703",392393,449.82
"11704",392394,380.052
"11705",392398,517.3236
"11706",392401,317.6076
"11707",392404,403.2162
"11708",392412,631.38
"11709",392416,252.5928
"11710",392424,145.2378
"11711",392429,460.3056
"11712",392445,855.3822
"11713",392451,884.3706
"11714",392466,299.2578
"11715",392478,138.1998
"11716",392484,137.6184
"11717",392503,201.4602
"11718",392513,88.179
"11719",392524,295.9122
"11720",392531,1014.9612
"11721",392544,973.5798
"11722",392573,236.793
"11723",392575,168.1674
"11724",392618,290.6082
"11725",392629,179.6628
"11726",392653,67.2384
"11727",392671,209.4162
"11728",392681,194.9424
"11729",392712,281.9586
"11730",392721,95.88
"11731",392754,1808.3478
"11732",392772,235.008
"11733",392781,61.8222
"11734",392785,219.9528
"11735",392786,187.1292
"11736",392790,680.7582
"11737",392792,2816.7606
"11738",392795,1413.7404
"11739",392796,286.6302
"11740",392798,154.2138
"11741",392802,111.6594
"11742",392815,402.7266
"11743",392833,191.556
"11744",392834,741.6522
"11745",392835,226.2462
"11746",392865,179.7036
"11747",392881,318.852
"11748",392886,221.6766
"11749",392888,256.7442
"11750",392899,308.805
"11751",392906,204.5712
"11752",392909,108.375
"11753",392914,168.1164
"11754",392923,459.4182
"11755",392931,341.2818
"11756",392935,1279.8858
"11757",392938,428.1858
"11758",392941,284.8248
"11759",392944,345.882
"11760",392995,121.5942
"11761",392996,479.6754
"11762",393004,291.4344
"11763",393006,303.1542
"11764",393024,189.9138
"11765",393029,293.0256
"11766",393030,795.8856
"11767",393041,196.6764
"11768",393059,156.0498
"11769",393070,326.7978
"11770",393084,573.3012
"11771",393085,607.2468
"11772",393097,223.0944
"11773",393115,537.5094
"11774",393120,132.3756
"11775",393122,811.9302
"11776",393133,144.8604
"11777",393134,236.3646
"11778",393147,109.1094
"11779",393149,1142.3898
"11780",393162,140.658
"11781",393165,156.0396
"11782",393167,235.0896
"11783",393169,843.234
"11784",393171,122.91
"11785",393176,250.6548
"11786",393178,191.3928
"11787",393195,389.6604
"11788",393197,197.1762
"11789",393202,472.4742
"11790",393205,103.3362
"11791",393220,163.098
"11792",393259,478.1148
"11793",393261,468.3636
"11794",393263,162.8736
"11795",393265,123.93
"11796",393271,1387.455
"11797",393272,64.7904
"11798",393276,128.8158
"11799",393279,46.7568
"11800",393286,509.7144
"11801",393294,400.5132
"11802",393295,113.1384
"11803",393306,127.8876
"11804",393326,349.0644
"11805",393335,714.102
"11806",393336,102.765
"11807",393358,234.2634
"11808",393369,177.5106
"11809",393376,359.6724
"11810",393377,138.159
"11811",393379,167.7696
"11812",393382,527.9214
"11813",393387,240.006
"11814",393417,144.2382
"11815",393420,147.0126
"11816",393422,1250.877
"11817",393442,134.2524
"11818",393445,275.4204
"11819",393455,124.1136
"11820",393457,211.0074
"11821",393476,4437.9792
"11822",393483,80.8962
"11823",393494,131.1006
"11824",393505,82.7628
"11825",393516,98.7564
"11826",393546,170.0442
"11827",393556,693.4266
"11828",393581,127.296
"11829",393594,322.3404
"11830",393595,107.4366
"11831",393608,313.1706
"11832",393621,126.3576
"11833",393622,96.4716
"11834",393628,275.0532
"11835",393648,105.9474
"11836",393659,468.9654
"11837",393677,286.6812
"11838",393681,248.982
"11839",393694,800.1288
"11840",393714,304.1436
"11841",393735,1429.6728
"11842",393739,65.5248
"11843",393774,439.824
"11844",393780,483.0618
"11845",393787,125.0622
"11846",393789,95.0538
"11847",393806,1919.4666
"11848",393823,215.6178
"11849",393829,170.0544
"11850",393879,386.9472
"11851",393887,709.8894
